invoice_id,datetime,customer_id,store,product,category,quantity,unit_price,revenue
INV00819,2024-03-13 16:00:00,K0075,Amman,Dates,Produce,3,4.54,13.62
INV00819,2024-03-13 16:00:00,K0075,Amman,Pasta,Grocery,1,1.75,1.75
INV00819,2024-03-13 16:00:00,K0075,Amman,Rice,Grocery,2,2.42,4.84
INV00819,2024-03-13 16:00:00,K0075,Amman,Tea,Beverages,1,3.75,3.75
INV00819,2024-03-13 16:00:00,K0075,Amman,Tomato Sauce,Grocery,2,2.32,4.64
INV00820,2024-12-04 09:00:00,K0045,Amman,Rice,Grocery,3,2.32,6.96
INV00821,2024-09-24 11:00:00,K0389,Cairo,Apples,Produce,3,2.9,8.7
INV00821,2024-09-24 11:00:00,K0389,Cairo,Baby Wipes,Baby,1,4.09,4.09
INV00821,2024-09-24 11:00:00,K0389,Cairo,Diapers,Baby,1,12.52,12.52
INV00821,2024-09-24 11:00:00,K0389,Cairo,Pasta,Grocery,1,1.75,1.75
INV00821,2024-09-24 11:00:00,K0389,Cairo,Tomato Sauce,Grocery,2,2.42,4.84
INV00822,2024-12-20 12:00:00,K0217,Casablanca,Rice,Grocery,2,2.4,4.8
INV00822,2024-12-20 12:00:00,K0217,Casablanca,Water,Beverages,1,0.75,0.75
INV00823,2024-12-24 20:00:00,K0191,Casablanca,Chicken,Meat,2,7.7,15.4
INV00824,2024-05-12 16:00:00,K0202,Cairo,Apples,Produce,2,2.87,5.74
INV00824,2024-05-12 16:00:00,K0202,Cairo,Baby Wipes,Baby,2,4.44,8.88
INV00824,2024-05-12 16:00:00,K0202,Cairo,Diapers,Baby,1,11.7,11.7
INV00824,2024-05-12 16:00:00,K0202,Cairo,Milk,Dairy,3,1.2,3.6
INV00824,2024-05-12 16:00:00,K0202,Cairo,Pasta,Grocery,1,1.87,1.87
INV00824,2024-05-12 16:00:00,K0202,Cairo,Tomato Sauce,Grocery,3,2.03,6.09
INV00825,2024-06-19 17:00:00,K0341,Casablanca,Bread,Bakery,1,1.2,1.2
INV00825,2024-06-19 17:00:00,K0341,Casablanca,Coffee,Beverages,2,6.5,13.0
INV00825,2024-06-19 17:00:00,K0341,Casablanca,Yogurt,Dairy,1,1.97,1.97
INV00826,2024-04-09 14:00:00,K0197,Cairo,Olive Oil,Grocery,1,8.19,8.19
INV00827,2024-01-18 20:00:00,K0012,Cairo,Apples,Produce,2,2.8,5.6
INV00827,2024-01-18 20:00:00,K0012,Cairo,Butter,Dairy,3,2.68,8.04
INV00827,2024-01-18 20:00:00,K0012,Cairo,Milk,Dairy,2,1.07,2.14
INV00827,2024-01-18 20:00:00,K0012,Cairo,Tomato Sauce,Grocery,2,2.17,4.34
INV00828,2024-10-14 09:00:00,K0031,Casablanca,Bread,Bakery,1,1.31,1.31
INV00828,2024-10-14 09:00:00,K0031,Casablanca,Water,Beverages,1,0.72,0.72
INV00829,2024-01-11 19:00:00,K0179,Cairo,Dates,Produce,2,5.07,10.14
INV00829,2024-01-11 19:00:00,K0179,Cairo,Milk,Dairy,3,1.2,3.6
INV00829,2024-01-11 19:00:00,K0179,Cairo,Pasta,Grocery,1,1.68,1.68
INV00829,2024-01-11 19:00:00,K0179,Cairo,Tea,Beverages,3,3.58,10.74
INV00830,2024-10-12 15:00:00,K0079,Cairo,Apples,Produce,3,2.58,7.74
INV00830,2024-10-12 15:00:00,K0079,Cairo,Tea,Beverages,3,3.25,9.75
INV00830,2024-10-12 15:00:00,K0079,Cairo,Yogurt,Dairy,3,2.01,6.03
INV00831,2024-01-29 20:00:00,K0371,Casablanca,Cheese,Dairy,2,3.96,7.92
INV00832,2024-06-23 09:00:00,K0379,Riyadh,Bread,Bakery,3,1.22,3.66
INV00832,2024-06-23 09:00:00,K0379,Riyadh,Rice,Grocery,3,2.54,7.62
INV00832,2024-06-23 09:00:00,K0379,Riyadh,Yogurt,Dairy,2,1.9,3.8
INV00833,2024-10-30 12:00:00,K0305,Riyadh,Bread,Bakery,3,1.21,3.63
INV00833,2024-10-30 12:00:00,K0305,Riyadh,Olive Oil,Grocery,2,7.72,15.44
INV00834,2024-03-07 17:00:00,K0229,Cairo,Baby Wipes,Baby,3,4.6,13.8
INV00834,2024-03-07 17:00:00,K0229,Cairo,Tea,Beverages,1,3.25,3.25
INV00834,2024-03-07 17:00:00,K0229,Cairo,Water,Beverages,1,0.73,0.73
INV00835,2024-10-06 12:00:00,K0393,Cairo,Apples,Produce,3,2.68,8.04
INV00835,2024-10-06 12:00:00,K0393,Cairo,Baby Wipes,Baby,1,4.6,4.6
INV00835,2024-10-06 12:00:00,K0393,Cairo,Dates,Produce,2,4.56,9.12
INV00835,2024-10-06 12:00:00,K0393,Cairo,Diapers,Baby,3,11.44,34.32
INV00836,2024-03-06 16:00:00,K0129,Amman,Bread,Bakery,2,1.32,2.64
INV00837,2024-10-28 10:00:00,K0048,Cairo,Butter,Dairy,3,2.52,7.56
INV00837,2024-10-28 10:00:00,K0048,Cairo,Coffee,Beverages,3,5.71,17.13
INV00837,2024-10-28 10:00:00,K0048,Cairo,Milk,Dairy,1,1.05,1.05
INV00837,2024-10-28 10:00:00,K0048,Cairo,Pasta,Grocery,2,1.68,3.36
INV00837,2024-10-28 10:00:00,K0048,Cairo,Sugar,Grocery,3,1.52,4.56
INV00837,2024-10-28 10:00:00,K0048,Cairo,Water,Beverages,1,0.85,0.85
INV00838,2024-06-24 15:00:00,K0391,Amman,Coffee,Beverages,3,5.94,17.82
INV00839,2024-08-31 18:00:00,K0272,Cairo,Butter,Dairy,2,2.36,4.72
INV00839,2024-08-31 18:00:00,K0272,Cairo,Coffee,Beverages,1,6.28,6.28
INV00839,2024-08-31 18:00:00,K0272,Cairo,Dates,Produce,3,5.49,16.47
INV00839,2024-08-31 18:00:00,K0272,Cairo,Rice,Grocery,3,2.2,6.6
INV00839,2024-08-31 18:00:00,K0272,Cairo,Sugar,Grocery,3,1.56,4.68
INV00840,2024-03-23 21:00:00,K0062,Cairo,Baby Wipes,Baby,3,4.28,12.84
INV00840,2024-03-23 21:00:00,K0062,Cairo,Chicken,Meat,1,8.35,8.35
INV00840,2024-03-23 21:00:00,K0062,Cairo,Diapers,Baby,2,13.12,26.24
INV00840,2024-03-23 21:00:00,K0062,Cairo,Pasta,Grocery,3,1.82,5.46
INV00840,2024-03-23 21:00:00,K0062,Cairo,Rice,Grocery,1,2.6,2.6
INV00840,2024-03-23 21:00:00,K0062,Cairo,Sugar,Grocery,3,1.48,4.44
INV00840,2024-03-23 21:00:00,K0062,Cairo,Tomato Sauce,Grocery,1,2.08,2.08
INV00841,2024-10-10 10:00:00,K0276,Casablanca,Apples,Produce,1,2.83,2.83
INV00841,2024-10-10 10:00:00,K0276,Casablanca,Chicken,Meat,2,8.22,16.44
INV00841,2024-10-10 10:00:00,K0276,Casablanca,Pasta,Grocery,2,1.75,3.5
INV00841,2024-10-10 10:00:00,K0276,Casablanca,Tomato Sauce,Grocery,1,2.09,2.09
INV00841,2024-10-10 10:00:00,K0276,Casablanca,Water,Beverages,2,0.8,1.6
INV00842,2024-09-19 08:00:00,K0243,Amman,Apples,Produce,3,2.74,8.22
INV00842,2024-09-19 08:00:00,K0243,Amman,Tea,Beverages,3,3.26,9.78
INV00842,2024-09-19 08:00:00,K0243,Amman,Water,Beverages,1,0.72,0.72
INV00843,2024-08-30 12:00:00,K0072,Casablanca,Tea,Beverages,1,3.75,3.75
INV00843,2024-08-30 12:00:00,K0072,Casablanca,Water,Beverages,3,0.77,2.31
INV00844,2024-02-04 08:00:00,K0370,Riyadh,Bread,Bakery,1,1.31,1.31
INV00844,2024-02-04 08:00:00,K0370,Riyadh,Water,Beverages,1,0.8,0.8
INV00845,2024-02-04 21:00:00,K0354,Riyadh,Apples,Produce,1,2.96,2.96
INV00845,2024-02-04 21:00:00,K0354,Riyadh,Cheese,Dairy,3,4.35,13.05
INV00845,2024-02-04 21:00:00,K0354,Riyadh,Sugar,Grocery,1,1.55,1.55
INV00845,2024-02-04 21:00:00,K0354,Riyadh,Yogurt,Dairy,1,1.96,1.96
INV00846,2024-11-03 17:00:00,K0300,Casablanca,Milk,Dairy,3,1.08,3.24
INV00846,2024-11-03 17:00:00,K0300,Casablanca,Water,Beverages,3,0.82,2.46
INV00847,2024-04-08 16:00:00,K0279,Cairo,Bread,Bakery,3,1.22,3.66
INV00847,2024-04-08 16:00:00,K0279,Cairo,Butter,Dairy,1,2.72,2.72
INV00847,2024-04-08 16:00:00,K0279,Cairo,Olive Oil,Grocery,1,6.8,6.8
INV00847,2024-04-08 16:00:00,K0279,Cairo,Sugar,Grocery,2,1.53,3.06
INV00847,2024-04-08 16:00:00,K0279,Cairo,Water,Beverages,2,0.75,1.5
INV00848,2024-01-08 16:00:00,K0131,Amman,Apples,Produce,1,3.07,3.07
INV00848,2024-01-08 16:00:00,K0131,Amman,Butter,Dairy,2,2.28,4.56
INV00848,2024-01-08 16:00:00,K0131,Amman,Dates,Produce,1,4.57,4.57
INV00848,2024-01-08 16:00:00,K0131,Amman,Pasta,Grocery,2,1.64,3.28
INV00848,2024-01-08 16:00:00,K0131,Amman,Rice,Grocery,2,2.56,5.12
INV00849,2024-08-11 10:00:00,K0113,Cairo,Milk,Dairy,3,1.03,3.09
INV00850,2024-05-08 18:00:00,K0385,Amman,Butter,Dairy,2,2.67,5.34
INV00850,2024-05-08 18:00:00,K0385,Amman,Coffee,Beverages,2,6.33,12.66
INV00850,2024-05-08 18:00:00,K0385,Amman,Milk,Dairy,3,1.03,3.09
INV00850,2024-05-08 18:00:00,K0385,Amman,Sugar,Grocery,3,1.53,4.59
INV00850,2024-05-08 18:00:00,K0385,Amman,Yogurt,Dairy,1,2.08,2.08
INV00851,2024-11-24 20:00:00,K0338,Cairo,Milk,Dairy,3,1.0,3.0
INV00851,2024-11-24 20:00:00,K0338,Cairo,Olive Oil,Grocery,1,8.11,8.11
INV00851,2024-11-24 20:00:00,K0338,Cairo,Rice,Grocery,1,2.42,2.42
INV00851,2024-11-24 20:00:00,K0338,Cairo,Water,Beverages,3,0.76,2.28
INV00851,2024-11-24 20:00:00,K0338,Cairo,Yogurt,Dairy,3,1.87,5.61
INV00852,2024-08-18 17:00:00,K0362,Casablanca,Bread,Bakery,3,1.25,3.75
INV00852,2024-08-18 17:00:00,K0362,Casablanca,Butter,Dairy,1,2.65,2.65
INV00852,2024-08-18 17:00:00,K0362,Casablanca,Milk,Dairy,2,1.18,2.36
INV00852,2024-08-18 17:00:00,K0362,Casablanca,Sugar,Grocery,3,1.39,4.17
INV00852,2024-08-18 17:00:00,K0362,Casablanca,Water,Beverages,3,0.76,2.28
INV00853,2024-09-28 11:00:00,K0057,Cairo,Bread,Bakery,2,1.24,2.48
INV00853,2024-09-28 11:00:00,K0057,Cairo,Butter,Dairy,2,2.5,5.0
INV00854,2024-12-25 13:00:00,K0160,Cairo,Sugar,Grocery,3,1.54,4.62
INV00854,2024-12-25 13:00:00,K0160,Cairo,Tomato Sauce,Grocery,2,2.19,4.38
INV00855,2024-07-04 20:00:00,K0288,Amman,Dates,Produce,1,5.36,5.36
INV00855,2024-07-04 20:00:00,K0288,Amman,Milk,Dairy,1,1.09,1.09
INV00855,2024-07-04 20:00:00,K0288,Amman,Tea,Beverages,1,3.83,3.83
INV00855,2024-07-04 20:00:00,K0288,Amman,Tomato Sauce,Grocery,1,2.08,2.08
INV00856,2024-09-05 20:00:00,K0198,Casablanca,Butter,Dairy,2,2.61,5.22
INV00856,2024-09-05 20:00:00,K0198,Casablanca,Dates,Produce,3,4.96,14.88
INV00856,2024-09-05 20:00:00,K0198,Casablanca,Milk,Dairy,1,1.03,1.03
INV00856,2024-09-05 20:00:00,K0198,Casablanca,Tomato Sauce,Grocery,1,2.04,2.04
INV00857,2024-11-23 20:00:00,K0209,Cairo,Bread,Bakery,1,1.12,1.12
INV00857,2024-11-23 20:00:00,K0209,Cairo,Butter,Dairy,1,2.64,2.64
INV00857,2024-11-23 20:00:00,K0209,Cairo,Dates,Produce,1,5.37,5.37
INV00858,2024-03-17 20:00:00,K0142,Riyadh,Bread,Bakery,3,1.14,3.42
INV00858,2024-03-17 20:00:00,K0142,Riyadh,Butter,Dairy,3,2.74,8.22
INV00859,2024-04-08 08:00:00,K0095,Casablanca,Bread,Bakery,1,1.15,1.15
INV00859,2024-04-08 08:00:00,K0095,Casablanca,Cheese,Dairy,1,3.68,3.68
INV00859,2024-04-08 08:00:00,K0095,Casablanca,Milk,Dairy,1,1.15,1.15
INV00860,2024-06-23 19:00:00,K0251,Casablanca,Apples,Produce,2,2.99,5.98
INV00860,2024-06-23 19:00:00,K0251,Casablanca,Butter,Dairy,1,2.63,2.63
INV00860,2024-06-23 19:00:00,K0251,Casablanca,Dates,Produce,2,4.87,9.74
INV00860,2024-06-23 19:00:00,K0251,Casablanca,Yogurt,Dairy,2,1.83,3.66
INV00861,2024-08-27 12:00:00,K0250,Riyadh,Chicken,Meat,2,8.77,17.54
INV00861,2024-08-27 12:00:00,K0250,Riyadh,Diapers,Baby,1,12.97,12.97
INV00861,2024-08-27 12:00:00,K0250,Riyadh,Tomato Sauce,Grocery,3,2.38,7.14
INV00861,2024-08-27 12:00:00,K0250,Riyadh,Water,Beverages,2,0.74,1.48
INV00862,2024-01-03 08:00:00,K0369,Casablanca,Chicken,Meat,1,8.45,8.45
INV00862,2024-01-03 08:00:00,K0369,Casablanca,Milk,Dairy,1,1.19,1.19
INV00862,2024-01-03 08:00:00,K0369,Casablanca,Pasta,Grocery,2,1.96,3.92
INV00862,2024-01-03 08:00:00,K0369,Casablanca,Yogurt,Dairy,2,1.85,3.7
INV00863,2024-04-16 14:00:00,K0023,Amman,Baby Wipes,Baby,1,4.69,4.69
INV00863,2024-04-16 14:00:00,K0023,Amman,Olive Oil,Grocery,2,8.24,16.48
INV00864,2024-01-27 21:00:00,K0237,Amman,Apples,Produce,3,2.86,8.58
INV00864,2024-01-27 21:00:00,K0237,Amman,Coffee,Beverages,2,6.42,12.84
INV00864,2024-01-27 21:00:00,K0237,Amman,Rice,Grocery,3,2.37,7.11
INV00864,2024-01-27 21:00:00,K0237,Amman,Tomato Sauce,Grocery,3,2.2,6.6
INV00865,2024-12-17 11:00:00,K0321,Amman,Bread,Bakery,1,1.3,1.3
INV00865,2024-12-17 11:00:00,K0321,Amman,Butter,Dairy,3,2.32,6.96
INV00866,2024-12-12 17:00:00,K0070,Riyadh,Water,Beverages,3,0.75,2.25
INV00867,2024-04-29 12:00:00,K0129,Riyadh,Pasta,Grocery,1,1.88,1.88
INV00868,2024-01-29 15:00:00,K0352,Riyadh,Butter,Dairy,2,2.34,4.68
INV00868,2024-01-29 15:00:00,K0352,Riyadh,Milk,Dairy,1,1.01,1.01
INV00868,2024-01-29 15:00:00,K0352,Riyadh,Tomato Sauce,Grocery,3,2.39,7.17
INV00868,2024-01-29 15:00:00,K0352,Riyadh,Yogurt,Dairy,2,1.83,3.66
INV00869,2024-10-16 13:00:00,K0353,Riyadh,Apples,Produce,3,3.0,9.0
INV00869,2024-10-16 13:00:00,K0353,Riyadh,Bread,Bakery,2,1.29,2.58
INV00869,2024-10-16 13:00:00,K0353,Riyadh,Butter,Dairy,3,2.73,8.19
INV00869,2024-10-16 13:00:00,K0353,Riyadh,Rice,Grocery,1,2.51,2.51
INV00869,2024-10-16 13:00:00,K0353,Riyadh,Yogurt,Dairy,1,1.87,1.87
INV00870,2024-10-08 14:00:00,K0289,Riyadh,Apples,Produce,2,2.91,5.82
INV00870,2024-10-08 14:00:00,K0289,Riyadh,Baby Wipes,Baby,2,4.24,8.48
INV00870,2024-10-08 14:00:00,K0289,Riyadh,Diapers,Baby,1,11.23,11.23
INV00870,2024-10-08 14:00:00,K0289,Riyadh,Milk,Dairy,2,1.06,2.12
INV00870,2024-10-08 14:00:00,K0289,Riyadh,Tomato Sauce,Grocery,2,2.01,4.02
INV00870,2024-10-08 14:00:00,K0289,Riyadh,Water,Beverages,2,0.78,1.56
INV00871,2024-10-03 10:00:00,K0090,Casablanca,Chicken,Meat,2,8.75,17.5
INV00871,2024-10-03 10:00:00,K0090,Casablanca,Milk,Dairy,2,1.03,2.06
INV00871,2024-10-03 10:00:00,K0090,Casablanca,Rice,Grocery,2,2.6,5.2
INV00871,2024-10-03 10:00:00,K0090,Casablanca,Tea,Beverages,1,3.68,3.68
INV00871,2024-10-03 10:00:00,K0090,Casablanca,Water,Beverages,2,0.83,1.66
INV00872,2024-12-14 17:00:00,K0394,Casablanca,Chicken,Meat,3,8.45,25.35
INV00872,2024-12-14 17:00:00,K0394,Casablanca,Coffee,Beverages,1,6.3,6.3
INV00872,2024-12-14 17:00:00,K0394,Casablanca,Pasta,Grocery,1,1.92,1.92
INV00872,2024-12-14 17:00:00,K0394,Casablanca,Tomato Sauce,Grocery,3,2.37,7.11
INV00873,2024-01-03 15:00:00,K0115,Casablanca,Bread,Bakery,3,1.21,3.63
INV00873,2024-01-03 15:00:00,K0115,Casablanca,Butter,Dairy,1,2.64,2.64
INV00873,2024-01-03 15:00:00,K0115,Casablanca,Chicken,Meat,2,8.63,17.26
INV00873,2024-01-03 15:00:00,K0115,Casablanca,Milk,Dairy,1,1.11,1.11
INV00873,2024-01-03 15:00:00,K0115,Casablanca,Rice,Grocery,2,2.26,4.52
INV00873,2024-01-03 15:00:00,K0115,Casablanca,Water,Beverages,3,0.76,2.28
INV00874,2024-04-20 19:00:00,K0396,Cairo,Baby Wipes,Baby,1,4.63,4.63
INV00874,2024-04-20 19:00:00,K0396,Cairo,Bread,Bakery,3,1.12,3.36
INV00874,2024-04-20 19:00:00,K0396,Cairo,Butter,Dairy,2,2.35,4.7
INV00874,2024-04-20 19:00:00,K0396,Cairo,Water,Beverages,2,0.82,1.64
INV00875,2024-04-28 16:00:00,K0280,Cairo,Dates,Produce,3,5.14,15.42
INV00875,2024-04-28 16:00:00,K0280,Cairo,Tomato Sauce,Grocery,3,2.33,6.99
INV00876,2024-02-15 11:00:00,K0210,Casablanca,Bread,Bakery,2,1.09,2.18
INV00876,2024-02-15 11:00:00,K0210,Casablanca,Butter,Dairy,2,2.47,4.94
INV00876,2024-02-15 11:00:00,K0210,Casablanca,Coffee,Beverages,2,5.77,11.54
INV00876,2024-02-15 11:00:00,K0210,Casablanca,Sugar,Grocery,1,1.41,1.41
INV00877,2024-08-17 09:00:00,K0241,Cairo,Baby Wipes,Baby,3,4.37,13.11
INV00877,2024-08-17 09:00:00,K0241,Cairo,Bread,Bakery,1,1.21,1.21
INV00877,2024-08-17 09:00:00,K0241,Cairo,Butter,Dairy,1,2.59,2.59
INV00877,2024-08-17 09:00:00,K0241,Cairo,Chicken,Meat,2,9.12,18.24
INV00877,2024-08-17 09:00:00,K0241,Cairo,Coffee,Beverages,1,6.53,6.53
INV00877,2024-08-17 09:00:00,K0241,Cairo,Diapers,Baby,1,11.23,11.23
INV00877,2024-08-17 09:00:00,K0241,Cairo,Milk,Dairy,2,1.11,2.22
INV00877,2024-08-17 09:00:00,K0241,Cairo,Rice,Grocery,3,2.24,6.72
INV00877,2024-08-17 09:00:00,K0241,Cairo,Sugar,Grocery,1,1.46,1.46
INV00878,2024-10-26 14:00:00,K0207,Casablanca,Chicken,Meat,3,8.35,25.05
INV00878,2024-10-26 14:00:00,K0207,Casablanca,Milk,Dairy,1,1.1,1.1
INV00879,2024-10-23 09:00:00,K0292,Amman,Bread,Bakery,1,1.15,1.15
INV00879,2024-10-23 09:00:00,K0292,Amman,Butter,Dairy,2,2.46,4.92
INV00880,2024-07-10 20:00:00,K0054,Amman,Bread,Bakery,2,1.13,2.26
INV00880,2024-07-10 20:00:00,K0054,Amman,Butter,Dairy,2,2.34,4.68
INV00880,2024-07-10 20:00:00,K0054,Amman,Milk,Dairy,1,1.12,1.12
INV00880,2024-07-10 20:00:00,K0054,Amman,Water,Beverages,2,0.79,1.58
INV00881,2024-01-27 14:00:00,K0340,Riyadh,Dates,Produce,1,4.69,4.69
INV00882,2024-02-09 11:00:00,K0167,Amman,Chicken,Meat,1,8.57,8.57
INV00882,2024-02-09 11:00:00,K0167,Amman,Rice,Grocery,3,2.42,7.26
INV00883,2024-10-20 13:00:00,K0368,Riyadh,Milk,Dairy,1,1.06,1.06
INV00883,2024-10-20 13:00:00,K0368,Riyadh,Tomato Sauce,Grocery,3,2.14,6.42
INV00884,2024-08-14 17:00:00,K0065,Riyadh,Apples,Produce,3,2.7,8.1
INV00885,2024-06-09 14:00:00,K0320,Amman,Rice,Grocery,1,2.6,2.6
INV00886,2024-12-30 21:00:00,K0197,Cairo,Milk,Dairy,2,1.06,2.12
INV00886,2024-12-30 21:00:00,K0197,Cairo,Olive Oil,Grocery,3,7.73,23.19
INV00887,2024-06-19 12:00:00,K0126,Casablanca,Coffee,Beverages,3,5.59,16.77
INV00887,2024-06-19 12:00:00,K0126,Casablanca,Milk,Dairy,1,1.08,1.08
INV00887,2024-06-19 12:00:00,K0126,Casablanca,Pasta,Grocery,2,1.95,3.9
INV00888,2024-11-30 08:00:00,K0202,Amman,Apples,Produce,1,2.81,2.81
INV00888,2024-11-30 08:00:00,K0202,Amman,Chicken,Meat,1,8.56,8.56
INV00888,2024-11-30 08:00:00,K0202,Amman,Pasta,Grocery,3,1.89,5.67
INV00888,2024-11-30 08:00:00,K0202,Amman,Sugar,Grocery,1,1.63,1.63
INV00888,2024-11-30 08:00:00,K0202,Amman,Tomato Sauce,Grocery,1,2.02,2.02
INV00888,2024-11-30 08:00:00,K0202,Amman,Water,Beverages,1,0.78,0.78
INV00889,2024-09-14 14:00:00,K0144,Cairo,Baby Wipes,Baby,2,4.85,9.7
INV00889,2024-09-14 14:00:00,K0144,Cairo,Diapers,Baby,3,12.1,36.3
INV00890,2024-05-01 11:00:00,K0009,Cairo,Bread,Bakery,2,1.1,2.2
INV00890,2024-05-01 11:00:00,K0009,Cairo,Butter,Dairy,1,2.63,2.63
INV00890,2024-05-01 11:00:00,K0009,Cairo,Dates,Produce,1,4.67,4.67
INV00890,2024-05-01 11:00:00,K0009,Cairo,Rice,Grocery,1,2.44,2.44
INV00890,2024-05-01 11:00:00,K0009,Cairo,Tomato Sauce,Grocery,1,2.3,2.3
INV00891,2024-12-06 20:00:00,K0246,Riyadh,Dates,Produce,3,4.92,14.76
INV00891,2024-12-06 20:00:00,K0246,Riyadh,Water,Beverages,3,0.87,2.61
INV00892,2024-10-02 11:00:00,K0392,Casablanca,Apples,Produce,2,3.06,6.12
INV00892,2024-10-02 11:00:00,K0392,Casablanca,Cheese,Dairy,1,4.05,4.05
INV00892,2024-10-02 11:00:00,K0392,Casablanca,Chicken,Meat,3,8.75,26.25
INV00892,2024-10-02 11:00:00,K0392,Casablanca,Milk,Dairy,3,1.1,3.3
INV00893,2024-12-12 12:00:00,K0304,Casablanca,Butter,Dairy,3,2.37,7.11
INV00893,2024-12-12 12:00:00,K0304,Casablanca,Water,Beverages,1,0.73,0.73
INV00894,2024-07-15 08:00:00,K0282,Riyadh,Pasta,Grocery,1,1.77,1.77
INV00895,2024-05-21 08:00:00,K0002,Cairo,Cheese,Dairy,2,4.15,8.3
INV00895,2024-05-21 08:00:00,K0002,Cairo,Coffee,Beverages,2,5.67,11.34
INV00895,2024-05-21 08:00:00,K0002,Cairo,Dates,Produce,3,4.74,14.22
INV00895,2024-05-21 08:00:00,K0002,Cairo,Pasta,Grocery,3,1.69,5.07
INV00895,2024-05-21 08:00:00,K0002,Cairo,Tea,Beverages,1,3.27,3.27
INV00896,2024-12-16 11:00:00,K0262,Casablanca,Chicken,Meat,3,8.07,24.21
INV00896,2024-12-16 11:00:00,K0262,Casablanca,Rice,Grocery,3,2.22,6.66
INV00897,2024-11-05 21:00:00,K0031,Cairo,Chicken,Meat,1,9.23,9.23
INV00897,2024-11-05 21:00:00,K0031,Cairo,Tea,Beverages,2,3.6,7.2
INV00897,2024-11-05 21:00:00,K0031,Cairo,Yogurt,Dairy,3,2.04,6.12
INV00898,2024-01-31 11:00:00,K0317,Casablanca,Tomato Sauce,Grocery,1,2.34,2.34
INV00899,2024-03-20 11:00:00,K0107,Cairo,Bread,Bakery,2,1.18,2.36
INV00899,2024-03-20 11:00:00,K0107,Cairo,Rice,Grocery,3,2.31,6.93
INV00899,2024-03-20 11:00:00,K0107,Cairo,Yogurt,Dairy,1,1.72,1.72
INV00900,2024-05-07 17:00:00,K0284,Casablanca,Apples,Produce,1,2.93,2.93
INV00900,2024-05-07 17:00:00,K0284,Casablanca,Bread,Bakery,3,1.15,3.45
INV00900,2024-05-07 17:00:00,K0284,Casablanca,Butter,Dairy,2,2.68,5.36
INV00900,2024-05-07 17:00:00,K0284,Casablanca,Milk,Dairy,2,1.05,2.1
INV00901,2024-05-24 16:00:00,K0259,Amman,Coffee,Beverages,3,5.89,17.67
INV00901,2024-05-24 16:00:00,K0259,Amman,Milk,Dairy,1,1.12,1.12
INV00901,2024-05-24 16:00:00,K0259,Amman,Tomato Sauce,Grocery,1,2.29,2.29
INV00902,2024-02-04 19:00:00,K0317,Amman,Apples,Produce,2,3.06,6.12
INV00902,2024-02-04 19:00:00,K0317,Amman,Bread,Bakery,3,1.11,3.33
INV00902,2024-02-04 19:00:00,K0317,Amman,Tomato Sauce,Grocery,1,2.17,2.17
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Baby Wipes,Baby,2,4.08,8.16
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Bread,Bakery,3,1.27,3.81
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Butter,Dairy,1,2.47,2.47
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Chicken,Meat,1,9.27,9.27
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Diapers,Baby,1,12.81,12.81
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Milk,Dairy,2,1.05,2.1
INV00903,2024-02-29 15:00:00,K0158,Casablanca,Tea,Beverages,3,3.26,9.78
INV00904,2024-10-27 21:00:00,K0274,Riyadh,Butter,Dairy,2,2.49,4.98
INV00904,2024-10-27 21:00:00,K0274,Riyadh,Coffee,Beverages,1,5.75,5.75
INV00904,2024-10-27 21:00:00,K0274,Riyadh,Dates,Produce,1,5.42,5.42
INV00904,2024-10-27 21:00:00,K0274,Riyadh,Milk,Dairy,3,1.11,3.33
INV00904,2024-10-27 21:00:00,K0274,Riyadh,Tomato Sauce,Grocery,3,2.38,7.14
INV00905,2024-07-24 18:00:00,K0193,Casablanca,Butter,Dairy,2,2.6,5.2
INV00905,2024-07-24 18:00:00,K0193,Casablanca,Water,Beverages,3,0.77,2.31
INV00906,2024-04-17 13:00:00,K0035,Cairo,Yogurt,Dairy,1,1.91,1.91
INV00907,2024-09-10 10:00:00,K0299,Cairo,Coffee,Beverages,2,6.23,12.46
INV00908,2024-02-13 20:00:00,K0021,Riyadh,Apples,Produce,2,2.69,5.38
INV00908,2024-02-13 20:00:00,K0021,Riyadh,Bread,Bakery,3,1.1,3.3
INV00908,2024-02-13 20:00:00,K0021,Riyadh,Butter,Dairy,1,2.51,2.51
INV00908,2024-02-13 20:00:00,K0021,Riyadh,Milk,Dairy,2,1.2,2.4
INV00908,2024-02-13 20:00:00,K0021,Riyadh,Rice,Grocery,1,2.19,2.19
INV00909,2024-11-02 15:00:00,K0067,Riyadh,Apples,Produce,2,3.05,6.1
INV00909,2024-11-02 15:00:00,K0067,Riyadh,Bread,Bakery,1,1.21,1.21
INV00909,2024-11-02 15:00:00,K0067,Riyadh,Coffee,Beverages,2,5.96,11.92
INV00909,2024-11-02 15:00:00,K0067,Riyadh,Dates,Produce,2,5.47,10.94
INV00909,2024-11-02 15:00:00,K0067,Riyadh,Olive Oil,Grocery,3,7.67,23.01
